MEMID,ED4A
239005001,Lower Secondary
239005002,Primary
239005003,Upper Secondary
239005004,
239006001,Lower Secondary
239006002,Primary
239006003,Preschool
239006004,
239007001,Post secondary non tertiary
239007002,Primary
239008001,
239008002,
239008003,Primary
239008004,
239008005,Lower Secondary
239008006,Lower Secondary
239008007,Primary
239008008,Primary
239008009,Primary
239009001,Post secondary non tertiary
239009002,Post secondary non tertiary
239010001,Primary
239010002,
239010003,Primary
239010004,Primary
239011001,Lower Secondary
239011002,Primary
239011003,Lower Secondary
239011004,Primary
239012001,Tertiary Education
239012002,Upper Secondary
239012003,Lower Secondary
239012004,Primary
239012005,Tertiary Education
239013001,Primary
239013002,
239013003,Upper Secondary
239015001,Lower Secondary
239015002,Primary
239016001,Post secondary non tertiary
239016002,
239016003,Lower Secondary
239016004,Lower Secondary
239017001,Post secondary non tertiary
239017002,Tertiary Education
239017003,Tertiary Education
239017004,Lower Secondary
239018001,Post secondary non tertiary
239018002,Primary
239018003,Upper Secondary
239018004,Post secondary non tertiary
239018005,Upper Secondary
239018006,
239019001,Primary
239019002,Primary
239019003,Tertiary Education
239020001,Primary
239020002,Primary
239020003,Primary
240001001,Post secondary non tertiary
240001002,Primary
240001003,Primary
240001004,Preschool
240002001,
240002002,
240002003,Lower Secondary
240002004,
240002005,Lower Secondary
240002006,Primary
240002007,
240003001,Primary
240003002,Primary
240003003,
240003004,Primary
240003005,Primary
240003006,Lower Secondary
240003007,Primary
240003008,Primary
240003009,
240004001,
240004002,
240004003,Lower Secondary
240004004,Primary
240004005,Primary
240005001,Lower Secondary
240005002,Primary
240005003,Lower Secondary
240005004,Lower Secondary
240005005,Lower Secondary
240006001,
240006002,
240006003,Primary
240007001,
240007002,
240007003,
240007004,Lower Secondary
240007005,Lower Secondary
240007006,
240008001,
240008002,Primary
240009001,Primary
240009002,Primary
240009003,
240009004,Primary
240009005,Primary
240009006,
240010001,Lower Secondary
240010002,Primary
240010003,
240010004,
240010005,Lower Secondary
240010006,Primary
240010007,Primary
240011001,Lower Secondary
240011002,Primary
240011003,
240011004,Lower Secondary
240011005,Primary
240011006,Primary
240011007,Primary
240011008,Primary
240011009,
240011010,
240012001,Primary
240012002,
240012003,Lower Secondary
240012004,Primary
240012005,Primary
240013001,Primary
240013002,
240013003,
240013004,Primary
240013005,
240014001,Post secondary non tertiary
240014002,Lower Secondary
240014003,Primary
240014004,Primary
240015001,Primary
240015002,
240015003,
240015004,
240016001,
240016002,
240016003,Primary
240016004,Primary
240016005,Preschool
240017001,Primary
240017002,Primary
240017003,Lower Secondary
240017004,Primary
240017005,Primary
240018001,Primary
240018002,Primary
240018003,Post secondary non tertiary
240018004,Lower Secondary
240019001,Post secondary non tertiary
240019002,Lower Secondary
240019003,Tertiary Education
240019004,Tertiary Education
240020001,Primary
240020002,Primary
240020003,Upper Secondary
240020004,Primary
241001001,Tertiary Education
241001002,Lower Secondary
241001003,Tertiary Education
241001004,Tertiary Education
241001005,Tertiary Education
241002001,Post secondary non tertiary
241002002,Post secondary non tertiary
241002003,Lower Secondary
241002004,
241003001,Post secondary non tertiary
241003002,Post secondary non tertiary
241003003,Lower Secondary
241004001,Upper Secondary
241004002,Lower Secondary
241004003,Lower Secondary
241004004,Lower Secondary
241005001,Primary
241005002,Tertiary Education
241005003,Upper Secondary
241005004,Preschool
241006001,Upper Secondary
241006002,Post secondary non tertiary
241006003,Upper Secondary
241006004,Upper Secondary
241007001,
241007002,Primary
241007003,Upper Secondary
241007004,Tertiary Education
241007005,Tertiary Education
241008001,Post secondary non tertiary
241008002,Lower Secondary
241008003,Tertiary Education
241008004,Lower Secondary
241009001,Post secondary non tertiary
241009002,Post secondary non tertiary
241009003,Tertiary Education
241009004,Upper Secondary
241010001,
241010002,
241010003,Lower Secondary
241010004,Tertiary Education
241010005,Tertiary Education
241010006,
241012001,Tertiary Education
241012002,Primary
241012003,Tertiary Education
241012004,Tertiary Education
241012005,Tertiary Education
241012006,Post secondary non tertiary
241013001,Primary
241013002,Primary
241013003,Upper Secondary
241013004,Lower Secondary
241013005,Primary
241013006,
241014001,Lower Secondary
241014002,Lower Secondary
241014003,Lower Secondary
241014004,Lower Secondary
241014005,Primary
241014006,Primary
241014007,Primary
241015001,
241015002,Primary
241015003,Primary
241015004,Primary
241015005,
241016001,Post secondary non tertiary
241016002,Primary
241016003,Primary
241017001,Post secondary non tertiary
241017002,Post secondary non tertiary
241017003,
241018001,
241018002,
241018003,Upper Secondary
241018004,Tertiary Education
241018005,Upper Secondary
241019001,Post secondary non tertiary
241019002,Primary
241019003,Primary
241020001,Post secondary non tertiary
241020002,Primary
241020003,Upper Secondary
241020004,Upper Secondary
241020005,Lower Secondary
241020006,Lower Secondary
242001001,Tertiary Education
242001002,Tertiary Education
242001003,Post secondary non tertiary
242001004,Tertiary Education
242001005,Primary
242002001,Post secondary non tertiary
242002002,Post secondary non tertiary
242002003,Tertiary Education
242002004,Post secondary non tertiary
242003001,Post secondary non tertiary
242003002,Lower Secondary
242003003,Lower Secondary
242003004,Lower Secondary
242004001,Lower Secondary
242004002,Primary
242004003,Upper Secondary
242004004,Lower Secondary
242005001,Primary
242005002,Primary
242005003,
242006001,Post secondary non tertiary
242006002,Primary
242006003,Tertiary Education
242006004,Lower Secondary
242007001,Lower Secondary
242007002,Primary
242007003,
242008001,Primary
242008002,Primary
242008003,
242008004,
242009001,Primary
242009002,
242009003,Upper Secondary
242009004,Lower Secondary
242009005,Primary
242009006,Primary
242009007,
242010001,Upper Secondary
242010002,Primary
242010003,Post secondary non tertiary
242010004,Primary
242010005,Primary
242011001,Primary
242011002,Lower Secondary
242011003,Primary
242012001,Lower Secondary
242012002,Primary
242012003,Upper Secondary
242012004,Upper Secondary
242012005,Lower Secondary
242013001,Primary
242013002,Primary
242013003,Lower Secondary
242013004,Primary
242014001,Primary
242014002,
242014003,Lower Secondary
242014004,Lower Secondary
242014005,Primary
242015001,Primary
242015002,Primary
242015003,
242015004,Lower Secondary
242015005,Lower Secondary
242015006,Lower Secondary
242015007,Primary
242016001,Primary
242016002,
242017001,
242017002,
242017003,Primary
242017004,Primary
242017005,Primary
242018001,Lower Secondary
242018002,Lower Secondary
242019001,Primary
242019002,
242019003,Primary
242019004,
242019005,
242020001,Tertiary Education
242020002,Tertiary Education
242020003,Primary
243001001,Primary
243001002,Primary
243001003,Tertiary Education
243002001,Primary
243002002,Primary
243002003,Lower Secondary
243002004,Primary
243002005,Primary
243003001,Lower Secondary
243003002,Primary
243003003,Primary
243003004,
243004001,Primary
243004002,Lower Secondary
243005001,Primary
243005002,Primary
243006001,Primary
243006002,Primary
243006003,Lower Secondary
243006004,Lower Secondary
243006005,
243007001,Lower Secondary
243007002,Primary
243007003,Upper Secondary
243007004,Primary
243008001,Post secondary non tertiary
243008002,Primary
243008003,Tertiary Education
243008004,Upper Secondary
243008005,Tertiary Education
243008006,Upper Secondary
243009001,Primary
243009002,Primary
243009003,Tertiary Education
243009004,Lower Secondary
243010001,Post secondary non tertiary
243010002,Lower Secondary
243010003,Upper Secondary
243010004,Upper Secondary
243011001,Primary
243011002,Primary
243011003,Lower Secondary
243011004,Primary
243012001,Upper Secondary
243012002,Lower Secondary
243012003,Lower Secondary
243013001,Primary
243013002,Lower Secondary
243013003,Lower Secondary
243013004,Primary
243014001,Primary
243014002,Post secondary non tertiary
243015001,Tertiary Education
243015002,Lower Secondary
243015003,Primary
243015004,
243016001,Lower Secondary
243016002,Lower Secondary
243016003,Primary
243016004,Preschool
243017001,Primary
243017002,Primary
243017003,Upper Secondary
243017004,Upper Secondary
243017005,Lower Secondary
243017006,
243017007,Lower Secondary
243018001,Primary
243018002,Primary
243019001,Lower Secondary
243019002,Primary
243019003,Tertiary Education
243019004,Lower Secondary
243019005,Primary
243020001,Primary
243020002,Primary
243020003,Upper Secondary
243020004,Lower Secondary
244002001,
244002002,
244002003,Lower Secondary
244002004,Primary
244002005,
244004001,Primary
244004002,
244004003,Lower Secondary
244004004,
244004005,
244004006,Lower Secondary
244004007,
244004008,
244004009,Primary
244004010,Preschool
244004011,
244004012,
244004013,
244004014,
244005001,
244005002,
244005003,
244005004,
244005005,Primary
244005006,Primary
244005007,
244005008,
244006001,
244006002,
244006003,Primary
244006004,Primary
244006005,Preschool
244006006,
244007001,
244007002,
244007003,Primary
244007004,Primary
244007005,
244008001,
244008002,
244008003,Primary
244008004,
244008005,Primary
244008006,Preschool
244008007,Preschool
244008008,
244008009,
244009001,
244009002,Primary
244009003,
244009004,
244009005,Primary
244009006,Primary
244009007,Preschool
244009008,Preschool
244009009,
244009010,
244009011,
244009012,Primary
244009013,
244009014,
244010001,Primary
244010002,
244010003,Upper Secondary
244010004,Lower Secondary
244010005,
244010006,Primary
244011001,Primary
244011002,
244011003,Primary
244011004,
244011005,
244011006,
244011007,Primary
244011008,Primary
244011009,
244011010,
244011011,
244011012,Upper Secondary
244012001,Primary
244012002,
244012003,Primary
244012004,Primary
244012005,
244012006,
244012007,Upper Secondary
244012008,
244013001,
244013002,Primary
244013003,Lower Secondary
244013004,Primary
244013005,Primary
244013006,Primary
244013007,Primary
244013008,Primary
244013009,
244014001,
244014002,
244014003,Primary
244014004,Primary
244014005,
244014006,Preschool
244014007,Preschool
244014008,
244015001,
244015002,Post secondary non tertiary
244015003,Primary
244015004,Lower Secondary
244015005,Primary
244015006,Primary
244015007,Primary
244015008,Primary
244015009,
244016001,
244016002,
244016003,
244016004,Primary
244016005,Lower Secondary
244016006,Primary
244017001,
244017002,
244017003,Lower Secondary
244017004,Primary
244017005,Primary
244017006,Primary
244017007,Primary
244017008,Primary
244017009,Primary
244017010,Primary
244017011,
244017012,
244017013,
244019001,
244019002,
244019003,
244019004,
244019005,Primary
244019006,Primary
244020001,Primary
244020002,Primary
244020003,
244020004,
244020005,
245001001,Primary
245001002,Primary
245001003,Primary
245001004,Primary
245001005,Primary
245002001,Lower Secondary
245002002,
245002003,Primary
245002004,Primary
245002005,Primary
245003001,Primary
245003002,
245003003,
245003004,Lower Secondary
245003005,Lower Secondary
245003006,Lower Secondary
245003007,Primary
245003008,
245003009,
245004001,
245004002,Lower Secondary
245005001,Primary
245005002,Primary
245005003,Post secondary non tertiary
245005004,Primary
245005005,Primary
245006001,Primary
245006002,
245006003,Lower Secondary
245007001,Lower Secondary
245007002,Primary
245007003,Upper Secondary
245007004,Lower Secondary
245007005,Primary
245007006,Primary
245008001,Primary
245008002,
245008003,Primary
245008004,Primary
245008005,Lower Secondary
245008006,Primary
245008007,Primary
245008008,
245009001,Lower Secondary
245009002,Primary
245009003,Lower Secondary
245009004,Lower Secondary
245009005,Primary
245009006,Primary
245009007,Primary
245009008,Preschool
245010001,Lower Secondary
245010002,Primary
245010003,Primary
245011001,Primary
245011002,
245011003,Lower Secondary
245011004,Primary
245012001,
245012002,
245012003,Primary
245012004,Primary
245012005,Preschool
245013001,Lower Secondary
245013002,
245013003,Lower Secondary
245013004,Lower Secondary
245013005,Primary
245013006,Lower Secondary
245013007,Primary
245013008,Primary
245013009,Primary
245014001,Primary
245014002,
245014003,
245014004,Primary
245015001,Primary
245015002,
245015003,Primary
245015004,Primary
245015005,Preschool
245015006,Preschool
245015007,
245015008,
245016001,Primary
245016002,Lower Secondary
245016003,Primary
245017001,Primary
245017002,
245017003,Upper Secondary
245017004,Primary
245017005,
245018001,Lower Secondary
245018002,Primary
245018003,Lower Secondary
245018004,Lower Secondary
245018005,Primary
245019001,Upper Secondary
245019002,
245019003,Preschool
245019004,Preschool
245019005,Preschool
245020001,Tertiary Education
245020002,Post secondary non tertiary
245020003,Lower Secondary
245020004,Lower Secondary
245020005,Primary
246001001,Primary
246001002,
246001003,Primary
246001004,Primary
246001005,
246001006,
246002001,Primary
246002002,
246002003,
246002004,
246002005,
246003001,Lower Secondary
246003002,
246003003,Primary
246003004,Primary
246003005,
246003006,
246003007,
246003008,
246004001,
246004002,
246004003,Primary
246004004,Primary
246004005,
246005001,Primary
246005002,
246005003,
246006001,Primary
246006002,
246006003,Primary
246006004,
246006005,Lower Secondary
246006006,Primary
246006007,Primary
246006008,
246006009,
246006010,
246007001,
246007002,
246007003,
246007004,
246007005,Lower Secondary
246007006,
246007007,Primary
246007008,Primary
246007009,Primary
246007010,Primary
246007011,
246007012,
246007013,
246008001,
246008002,
246008003,Primary
246008004,
246008005,Upper Secondary
246008006,Primary
246008007,Primary
246008008,Primary
246008009,Primary
246008010,Primary
246008011,
246008012,
246008013,
246008014,
246009001,Lower Secondary
246009002,Primary
246009003,Primary
246009004,Primary
246009005,
246009006,
246010001,Primary
246010002,Primary
246010003,
246010004,
246010005,
246010006,
246011001,
246011002,
246011003,Primary
246011004,Lower Secondary
246011005,Primary
246011006,
246011007,
246012001,
246012002,
246012003,Primary
246012004,Primary
246012005,Primary
246012006,
246012007,
246012008,
246013001,Lower Secondary
246013002,
246013003,Primary
246013004,Primary
246013005,
246013006,
246014001,
246014002,
246014003,Primary
246014004,Primary
246014005,Primary
246014006,
246014007,
246014008,
246015001,Primary
246015002,Primary
246015003,Lower Secondary
246015004,Primary
246015005,Primary
246015006,Primary
246015007,
246015008,
246016001,
246016002,
246016003,
246016004,Primary
246016005,Lower Secondary
246016006,Primary
246016007,Primary
246016008,Primary
246016009,Primary
246016010,
246016011,
246017001,Post secondary non tertiary
246017002,
246017003,Lower Secondary
246017004,Primary
246017005,Primary
246017006,Lower Secondary
246017007,Primary
246017008,
246017009,
246018001,
246018002,
246018003,Primary
246018004,Primary
246018005,Primary
246018006,Primary
246018007,
246018008,
246019001,
246019002,
246019003,
246019004,Primary
246019005,
246019006,
246019007,
246019008,
246019009,
246019010,
246019011,
246019012,
246019013,
246020001,
246020002,
246020003,Primary
246020004,Primary
246020005,
246020006,
247001001,Post secondary non tertiary
247001002,Lower Secondary
247001003,Lower Secondary
247001004,Primary
247001005,Primary
247002001,Lower Secondary
247002002,Lower Secondary
247002003,Tertiary Education
247002004,Post secondary non tertiary
247002005,Tertiary Education
247002006,Tertiary Education
247002007,Lower Secondary
247002008,
247003001,Tertiary Education
247003002,Post secondary non tertiary
247003003,
247004001,Post secondary non tertiary
247004002,Primary
247004003,Post secondary non tertiary
247004004,Tertiary Education
247005001,
247005002,
247005003,Lower Secondary
247005004,
247005005,Lower Secondary
247005006,Primary
247005007,Primary
247005008,Primary
247005009,
247005010,
247006001,
247006002,
247006003,Primary
247006004,Primary
247006005,
247007001,
247007002,
247007003,Lower Secondary
247007004,Primary
247007005,Lower Secondary
247007006,Lower Secondary
247008001,Primary
247008002,Post secondary non tertiary
247008003,Lower Secondary
247008004,Primary
247009001,Post secondary non tertiary
247009002,
247009003,
247009004,
247010001,Primary
247010002,Tertiary Education
247012001,Tertiary Education
247012002,Tertiary Education
247012003,Primary
247012004,
247012005,Upper Secondary
247013001,Primary
247013002,Tertiary Education
247013003,Lower Secondary
247014001,Primary
247014002,Tertiary Education
247014003,Tertiary Education
247014004,Tertiary Education
247014005,
247015001,Primary
247015002,
247015003,Primary
247015004,Primary
247015005,Primary
247015006,Lower Secondary
247015007,Lower Secondary
247015008,Primary
247015009,Primary
247015010,
247016001,
247016002,
247016003,Upper Secondary
247016004,Upper Secondary
247016005,Lower Secondary
247016006,Lower Secondary
247017001,
247017002,Primary
247017003,Upper Secondary
247017004,Lower Secondary
247017005,Lower Secondary
247018001,Lower Secondary
247018002,Lower Secondary
247018003,Primary
247019001,Post secondary non tertiary
247019002,Post secondary non tertiary
247019003,Upper Secondary
247019004,Tertiary Education
247019005,Preschool
247019006,
247020001,Lower Secondary
247020002,Primary
247020003,Post secondary non tertiary
247020004,Post secondary non tertiary
247020005,Tertiary Education
247020006,Upper Secondary
247020007,Upper Secondary
247020008,Upper Secondary
247020009,Preschool
247020010,
247020011,
248001001,Primary
248001002,Primary
248001003,Upper Secondary
248001004,Lower Secondary
248002001,
248002002,Lower Secondary
248002003,Primary
248003001,Lower Secondary
248003002,Primary
248003003,Lower Secondary
248003004,Lower Secondary
248003005,Primary
248004001,Primary
248004002,Primary
248004003,Primary
248004004,Primary
248005001,Primary
248005002,
248006001,Primary
248006002,
248006003,Tertiary Education
248006004,Upper Secondary
248006005,
248006006,Lower Secondary
248006007,Post secondary non tertiary
248006008,Primary
248006009,
248007001,Primary
248007002,
248007003,Primary
248007004,Lower Secondary
248007005,Primary
248007006,
248008001,
248008002,Primary
248008003,Upper Secondary
248008004,Lower Secondary
248009001,Primary
248009002,
248009003,Primary
248009004,Primary
248009005,Upper Secondary
248009006,Lower Secondary
248010001,Primary
248010002,
248010003,Upper Secondary
248010004,Primary
248010005,Primary
248011001,Post secondary non tertiary
248011002,Primary
248011003,
248011004,Primary
248011005,Primary
248011006,
248012001,Primary
248012002,Primary
248012003,Primary
248012004,Lower Secondary
248012005,Primary
248013001,Primary
248013002,Primary
248013003,Upper Secondary
248013004,Primary
248014001,Primary
248014002,Primary
248014003,
248014004,Upper Secondary
248014005,Upper Secondary
248015001,Lower Secondary
248015002,Lower Secondary
248015003,Primary
248015004,Primary
248016001,Primary
248016002,Primary
248016003,Lower Secondary
248016004,Primary
248016005,
248017001,
248017002,Lower Secondary
248017003,Lower Secondary
248018001,Primary
248018002,
248018003,Upper Secondary
248018004,Lower Secondary
248018005,Primary
248018006,Primary
248019001,Primary
248019002,
248019003,Upper Secondary
248020001,Primary
248020002,Post secondary non tertiary
249001001,Primary
249001002,Lower Secondary
249001003,Primary
249001004,
249002001,Primary
249002002,Primary
249002003,
249003001,Primary
249003002,Primary
249003003,Lower Secondary
249004001,
249004002,Primary
249004003,
249004004,Lower Secondary
249004005,Primary
249004006,
249005001,
249005002,
249005003,Primary
249005004,Upper Secondary
249005005,Lower Secondary
249005006,Lower Secondary
249005007,
249005008,
249006001,
249006002,
249006003,Lower Secondary
249008001,
249008002,
249008003,
249008004,Primary
249008005,
249009001,Primary
249009002,Primary
249009003,Lower Secondary
249009004,Tertiary Education
249009005,
249010001,
249011001,
249011002,
249011003,Tertiary Education
249011004,Primary
249011005,Lower Secondary
249011006,Lower Secondary
249012001,Tertiary Education
249012002,Primary
249012003,Primary
249013001,Primary
249013002,Primary
249013003,Primary
249013004,Primary
249013005,Primary
249014001,Primary
249014002,Lower Secondary
249014003,Primary
249014004,
249015001,Lower Secondary
249015002,Lower Secondary
249015003,Primary
249015004,
249016001,
249016002,Lower Secondary
249016003,Lower Secondary
249016004,Primary
249016005,Primary
249017001,Primary
249017002,
249018001,Primary
249018002,
249018003,
249018004,Lower Secondary
249018005,Upper Secondary
249018006,Primary
249018007,
249019001,
249019002,Primary
249019003,Lower Secondary
249020001,Primary
249020002,Primary
249020003,Upper Secondary
249020004,Lower Secondary
249020005,
250001001,Lower Secondary
250001002,Primary
250001003,Lower Secondary
250001004,Preschool
250002001,Primary
250002002,
250002003,Lower Secondary
250002004,Upper Secondary
250002005,Upper Secondary
250002006,Preschool
250003001,Primary
250003002,Lower Secondary
250003003,Primary
250004001,Primary
250004002,Primary
250004003,Primary
250005001,Lower Secondary
250005002,Primary
250005003,Lower Secondary
250005004,Preschool
250006001,Upper Secondary
250006002,Lower Secondary
250006003,Preschool
250007001,Lower Secondary
250007002,Primary
250007003,Lower Secondary
250007004,Lower Secondary
250008001,Lower Secondary
250008002,Primary
250009001,Lower Secondary
250009002,Primary
250009003,Lower Secondary
250009004,Upper Secondary
250009005,Preschool
250010001,Tertiary Education
250010002,Primary
250010003,Lower Secondary
250010004,Upper Secondary
250010005,Upper Secondary
250010006,
250011001,Primary
250011002,Lower Secondary
250012001,Primary
250012002,Lower Secondary
250012003,Lower Secondary
250012004,
250013001,Primary
250013002,Primary
250013003,
250014001,Primary
250014002,Primary
250014003,Lower Secondary
250014004,Lower Secondary
250014005,Lower Secondary
250015001,
250015002,
250015003,Lower Secondary
250015004,Primary
250015005,
250016001,Primary
250016002,Primary
250016003,Upper Secondary
250016004,Lower Secondary
250017001,Primary
250017002,Primary
250017003,Primary
250017004,Lower Secondary
250018001,
250018002,
250018003,Primary
250018004,Upper Secondary
250018005,Lower Secondary
250019001,
250019002,
250019003,Lower Secondary
250019004,Primary
250019005,
250020001,Primary
250020002,Primary
250020003,Primary
250020004,Preschool
251001001,Post secondary non tertiary
251001002,Primary
251001003,
251001004,
251001005,
251001006,Primary
251001007,Preschool
251002001,
251002002,
251002003,Primary
251002004,Lower Secondary
251002005,Primary
251002006,Primary
251003001,
251003002,Primary
251003003,Primary
251003004,
251003005,
251004001,
251004002,
251004003,Lower Secondary
251004004,Primary
251004005,Primary
251004006,Primary
251005001,Primary
251005002,
251005003,Lower Secondary
251005004,Lower Secondary
251005005,Primary
251006001,
251006002,
251006003,Primary
251007001,
251007002,Post secondary non tertiary
251007003,Primary
251007004,Primary
251007005,
251008001,
251008002,
251008003,Primary
251008004,Primary
251008005,Primary
251008006,Primary
251009001,Primary
251009002,
251009003,
251009004,Primary
251009005,Primary
251009006,Preschool
251009007,
251010001,
251010002,
251010003,Primary
251010004,
251010005,Lower Secondary
251010006,Primary
251010007,Primary
251011001,
251011002,
251011003,Lower Secondary
251011004,Primary
251011005,
251011006,
251012001,
251012002,
251012003,Primary
251012004,Upper Secondary
251012005,Primary
251012006,Primary
251012007,Primary
251013001,Primary
251013002,
251013003,Primary
251013004,Primary
251013005,Primary
251014001,
251014002,
251014003,Lower Secondary
251014004,Lower Secondary
251014005,Lower Secondary
251014006,Primary
251014007,Primary
251014008,
251015001,
251015002,
251015003,Primary
251015004,Primary
251015005,
251015006,
251016001,
251016002,
251016003,Primary
251016004,
251016005,Lower Secondary
251016006,Primary
251016007,Primary
251017001,
251017002,
251017003,
251017004,Primary
251018001,Post secondary non tertiary
251018002,
251018003,Upper Secondary
251018004,Lower Secondary
251018005,Primary
251019001,Primary
251019002,
251019003,Primary
251020001,
251020002,Primary
251020003,
251020004,Primary
251020005,Primary
251020006,Primary
252001001,Lower Secondary
252001002,Primary
252001003,
252001004,Post secondary non tertiary
252001005,Tertiary Education
252001006,Post secondary non tertiary
252001007,Upper Secondary
252002001,Primary
252002002,Tertiary Education
252002003,Lower Secondary
252002004,Upper Secondary
252003001,Primary
252003002,Primary
252003003,Upper Secondary
252004001,Upper Secondary
252004002,Primary
252004003,Lower Secondary
252004004,Lower Secondary
252004005,Preschool
252005001,Tertiary Education
252005002,Post secondary non tertiary
252005003,
252005004,Primary
252006001,Lower Secondary
252006002,Lower Secondary
252006003,
252006004,Upper Secondary
252006005,Tertiary Education
252006006,Upper Secondary
252006007,Lower Secondary
252007001,Primary
252007002,Primary
252007003,Tertiary Education
252007004,Tertiary Education
252007005,Upper Secondary
252007006,
252008001,Primary
252008002,Primary
252008003,Lower Secondary
252008004,Primary
252008005,Primary
252009001,Primary
252009002,Primary
252009003,Upper Secondary
252009004,Upper Secondary
252009005,Lower Secondary
252010001,Primary
252010002,Primary
252010003,
252010004,Upper Secondary
252010005,Upper Secondary
252010006,Lower Secondary
252010007,Lower Secondary
252010008,
252011001,Lower Secondary
252011002,Lower Secondary
252011003,Lower Secondary
252011004,Primary
252011005,Primary
252012001,Tertiary Education
252012002,Lower Secondary
252012003,Lower Secondary
252012004,Primary
252013001,Lower Secondary
252013002,Primary
252013003,Primary
252013004,Lower Secondary
252013005,
252014001,Upper Secondary
252014002,Post secondary non tertiary
252014003,
252015001,Primary
252015002,Primary
252015003,Primary
252016001,Post secondary non tertiary
252016002,Post secondary non tertiary
252016003,Preschool
252017001,Tertiary Education
252018001,Lower Secondary
252018002,Lower Secondary
252018003,Preschool
252019001,Primary
252019002,Primary
252019003,Post secondary non tertiary
252019004,Post secondary non tertiary
252019005,Post secondary non tertiary
252019006,
252020001,Post secondary non tertiary
252020002,Lower Secondary
252020003,Preschool
253001001,
253001002,
253001003,Primary
253001004,
253002001,Primary
253002002,Primary
253002003,
253003001,Primary
253003002,
253003003,
253003004,
253003005,Lower Secondary
253003006,Primary
253004001,Primary
253004002,
253004003,Upper Secondary
253004004,Lower Secondary
253004005,
253005001,Primary
253005002,Primary
253005003,
253005004,Primary
253006001,Primary
253006002,Primary
253006003,
253007001,
253007002,Primary
253007003,Lower Secondary
253007004,Primary
253008001,Primary
253008002,
253009001,Primary
253009002,
253009003,Primary
253010001,Primary
253010002,Primary
253010003,Lower Secondary
253011001,Primary
253011002,Primary
253011003,
253012001,Primary
253012002,Primary
253012003,Lower Secondary
253013001,
253013002,
253013003,Primary
253013004,Primary
253013005,Primary
253013006,Primary
253014001,Primary
253014002,Primary
253014003,Lower Secondary
253014004,Lower Secondary
253014005,
253015001,Primary
253015002,Primary
253015003,
253015004,Primary
253015005,
253016001,Primary
253016002,Primary
253016003,
253017001,Primary
253017002,Primary
253017003,Primary
253018001,Primary
253018002,
253018003,Primary
253018004,Lower Secondary
253018005,Primary
253018006,
253019001,
253019002,Primary
253019003,Primary
253020001,Lower Secondary
253020002,Lower Secondary
253020003,
254001001,Primary
254001002,
254003001,Primary
254003002,
254004001,Primary
254004002,
254004003,Lower Secondary
254004004,Primary
254005001,
254005002,
254005003,Primary
254005004,Primary
254005005,Preschool
254006001,Primary
254006002,Primary
254006003,Primary
254006004,Primary
254006005,Primary
254006006,
254007001,
254007002,
254007003,
254008001,Primary
254008002,Primary
254008003,Primary
254008004,Primary
254008005,Preschool
254008006,
254009001,
254009002,Primary
254009003,
254009004,Primary
254010001,Primary
254010002,Post secondary non tertiary
254010003,Lower Secondary
254010004,Lower Secondary
254011001,Primary
254011002,
254011003,
254012001,Primary
254012002,
254012003,Primary
254012004,Primary
254012005,
254013001,
254013002,
254013003,Lower Secondary
254013004,Primary
254014001,
254014002,Primary
254014003,
254014004,Primary
254014005,
254014006,Lower Secondary
254014007,Primary
254015001,Primary
254015002,
254015003,Lower Secondary
254015004,Lower Secondary
254016001,
254016002,
254016003,Lower Secondary
254016004,Lower Secondary
254017001,
254017002,
254017003,
254017004,
254017005,Primary
254018001,
254018002,Primary
254018003,Primary
254018004,Preschool
254019001,
254019002,Primary
254019003,Primary
254019004,Preschool
254020001,Primary
254020002,Primary
254020003,Lower Secondary
255001001,
255001002,
255001003,
255002001,
255002002,
255002003,Primary
255002004,Lower Secondary
255002005,Primary
255002006,
255003001,Primary
255003002,Primary
255003003,Lower Secondary
255003004,
255003005,
255004001,Primary
255004002,
255004003,Primary
255004004,Primary
255004005,Primary
255004006,Primary
255004007,
255005001,
255005002,Post secondary non tertiary
255006001,Primary
255006002,Primary
255006003,Lower Secondary
255006004,Primary
255006005,Primary
255007001,Primary
255007002,Primary
255007003,Primary
255007004,Lower Secondary
255007005,Lower Secondary
255007006,
255008001,Primary
255008002,
255008003,Primary
255008004,Primary
255008005,Primary
255009001,
255009002,
255009003,
255009004,Upper Secondary
255009005,Primary
255009006,
255010001,
255010002,Primary
255010003,Primary
255010004,Primary
255011001,Primary
255011002,Primary
255011003,Primary
255012001,
255012002,Primary
255012003,Lower Secondary
255012004,Primary
255013001,
255013002,Lower Secondary
255013003,Lower Secondary
255013004,Lower Secondary
255013005,Primary
255014001,
255014002,
255014003,Lower Secondary
255014004,Lower Secondary
255015001,
255015002,
255015003,Primary
255015004,
255016001,Primary
255016002,
255016003,
255016004,Primary
255016005,
255016006,
255017001,
255017002,Primary
255017003,Primary
255017004,
255018001,Lower Secondary
255018002,
255019001,Primary
255019002,Primary
255019003,Lower Secondary
255019004,Primary
255019005,Primary
255019006,Primary
255020001,
255020002,
255020003,Primary
255020004,Primary
255020005,Primary
255020006,Primary
255020007,
256001001,Lower Secondary
256001002,Primary
256001003,
256001004,Primary
256002001,Primary
256002002,Lower Secondary
256002003,Primary
256003001,Primary
256003002,Primary
256004001,
256004002,
256004003,Primary
256004004,Primary
256005001,Upper Secondary
256006001,Primary
256006002,Upper Secondary
256006003,Primary
256007001,Primary
256007002,Primary
