MEMID,ED3A
078014004,Primary
078015001,Primary
078015002,
078015003,Primary
078015004,
078015005,
078015006,
078016001,Primary
078016002,Primary
078016003,Primary
078017001,Primary
078017002,Primary
078017003,
078017004,
078018001,Primary
078018002,
078018003,Primary
078018004,Primary
078018005,
078019001,
078019002,Primary
078019003,
078020001,
078020002,
078020003,
078020004,
079001001,Primary
079001002,Primary
079001003,Secondary
079001004,Primary
079001005,
079001006,Primary
079001007,Primary
079001008,Primary
079001009,
079001010,
079002001,Primary
079002002,
079002003,
079002004,Primary
079002005,Primary
079003001,Primary
079003002,Primary
079003003,Primary
079003004,Preschool/kindergarten
079004001,Primary
079004002,
079004003,Primary
079004004,Primary
079005001,Secondary
079005002,Primary
079005003,Primary
079005004,
079005005,
079006001,Primary
079006002,
079006003,Primary
079006004,
079007001,
079007002,Primary
079007003,
079007004,Primary
079007005,Primary
079007006,Primary
079007007,Primary
079008001,
079008002,
079008003,Primary
079008004,Primary
079008005,Primary
079008006,
079008007,
079009001,Primary
079009002,Primary
079009003,Primary
079009004,Primary
079009005,
079009006,
079010001,
079010002,
079010003,Primary
079010004,
079010005,Primary
079010006,
079011001,Primary
079011002,
079011003,Primary
079011004,Primary
079012001,Primary
079012002,Primary
079012003,Primary
079012004,Primary
079013001,Primary
079013002,Primary
079013003,Secondary
079013004,Primary
079013005,Primary
079013006,Primary
079013007,
079014001,Secondary
079014002,Secondary
079014003,Primary
079014004,Primary
079015001,
079015002,
079015003,Primary
079015004,
079016001,
079016002,
079016003,Secondary
079016004,Primary
079016005,Primary
079016006,Primary
079016007,Primary
079016008,Primary
079016009,
079017001,Primary
079017002,Primary
079017003,Primary
079017004,Primary
079017005,
079018001,Primary
079018002,
079018003,Primary
079018004,Primary
079018005,
079019001,
079019002,
079019003,Primary
079019004,
079019005,Primary
079019006,
079020001,Primary
079020002,Primary
079020003,
080001001,Primary
080001002,Primary
080001003,
080001004,
080002001,Primary
080002002,
080002003,Secondary
080002004,Secondary
080002005,Secondary
080002006,Secondary
080003001,Primary
080003002,
080003003,Primary
080003004,Primary
080003005,
080004001,Primary
080004002,
080004003,
080004004,Primary
080004005,Primary
080004006,
080004007,
080005001,Primary
080005002,Primary
080005003,
080005004,Primary
080005005,Primary
080005006,Primary
080006001,Secondary
080006002,Primary
080006003,Secondary
080006004,Preschool/kindergarten
080007001,Secondary
080007002,
080007003,Primary
080007004,Primary
080007005,Primary
080007006,
080008001,
080008002,
080008003,
080008004,
080008005,Primary
080008006,Preschool/kindergarten
080008007,Preschool/kindergarten
080008008,
080009001,Primary
080009002,
080009003,Primary
080009004,Primary
080010001,Primary
080010002,
080010003,Primary
080011001,
080011002,
080011003,Primary
080011004,
080012001,Primary
080012002,
080012003,Secondary
080012004,Primary
080012005,Primary
080012006,
080013001,
080013002,Primary
080013003,Primary
080013004,Primary
080013005,Primary
080014001,
080014002,Secondary
080014003,Primary
080014004,
080015001,Primary
080015002,
080015003,Primary
080015004,
080015005,
080015006,
080015007,
080016001,Primary
080016002,
080016003,Primary
080016004,Preschool/kindergarten
080016005,
080016006,
080017001,
080017002,
080017003,Secondary
080017004,Primary
080017005,Preschool/kindergarten
080017006,Preschool/kindergarten
080018001,Primary
080018002,Primary
080018003,Secondary
080018004,Secondary
080018005,Secondary
080018006,Primary
080018007,Primary
080018008,
080018009,Preschool/kindergarten
080018010,
080019001,
080019002,
080019003,Primary
080019004,Primary
080019005,Secondary
080019006,Secondary
080019007,Primary
080019008,Primary
080019009,Secondary
080019010,Primary
080020001,Primary
080020002,Primary
080020003,Secondary
080020004,Primary
080020005,
080020006,
081001001,
081001002,
081001003,
081001004,
081002001,
081002002,
081002003,
081002004,
081002005,
081002006,
081002007,
081003001,
081003002,
081003003,
081003004,
081003005,
081004001,
081004002,
081004003,
081004004,
081005001,
081005002,
081006001,
081006002,
081006003,
081006004,
081007001,
081007002,
081008001,Primary
081008002,
081008003,
081008004,Primary
081008005,Primary
081008006,
081008007,
081009001,
081009002,Primary
081009003,
081010001,
081010002,
081010003,Primary
081010004,
081010005,
081010006,
081010007,
081011001,
081011002,
081012001,
081012002,
081012003,Primary
081012004,
081012005,
081013001,
081013002,
081013003,
081013004,
081013005,
081013006,
081013007,
081013008,
081014001,Primary
081014002,
081014003,
081014004,
081014005,
081015001,
081015002,
081015003,
081015004,
081015005,Primary
081015006,
081015007,
081016001,
081016002,
081016003,
081016004,
081017001,
081017002,
081017003,Primary
081017004,
081018001,
081018002,
081018003,
081018004,
081018005,
081018006,
081019001,Primary
081019002,
081019003,
081019004,
081020001,
081020002,
081020003,
081020004,
081020005,
081020006,
081020007,
082001001,Primary
082001002,
082001003,Primary
082001004,
082001005,Secondary
082001006,
082001007,Primary
082001008,Primary
082001009,Primary
082001010,
082001011,
082001012,
082002001,Primary
082002002,
082002003,
082002004,
082002005,
082002006,
082002007,
082003001,
082003002,
082004001,
082004002,
082004003,Primary
082004004,Primary
082004005,
082004006,Primary
082004007,Preschool/kindergarten
082004008,
082004009,
082004010,
082005001,Primary
082005002,
082005003,
082005004,
082005005,
082005006,
082006001,
082006002,
082006003,Preschool/kindergarten
082007001,Primary
082007002,
082007003,
082007004,
082007005,
082007006,
082007007,
082007008,Primary
082008001,Secondary
082008002,Primary
082008003,Secondary
082008004,Primary
082008005,Primary
082008006,
082009001,
082009002,
082009003,Primary
082009004,
082009005,
082009006,Primary
082009007,
082009008,
082009009,
082009010,
082010001,Primary
082010002,
082010003,
082010004,
082010005,
082011001,
082011002,
082011003,Primary
082011004,Primary
082011005,Primary
082011006,
082011007,
082011008,
082012001,Primary
082012002,
082012003,
082013001,Primary
082013002,
082013003,
082013004,
082013005,
082013006,
082014001,Primary
082014002,
082014003,Primary
082014004,Primary
082014005,
082014006,
082015001,Primary
082015002,
082015003,Secondary
082015004,Primary
082015005,
082015006,
082015007,
082015008,
082015009,
082015010,
082016001,
082016002,Secondary
082016003,
082016004,Primary
082016005,
082016006,
082017001,
082017002,
082017003,Primary
082017004,
082017005,Preschool/kindergarten
082017006,
082017007,
082018001,
082018002,
082018003,
082018004,Primary
082018005,Primary
082018006,Primary
082018007,
082018008,Primary
082018009,Primary
082018010,Primary
082018011,
082018012,
082018013,
082018014,
082019001,
082019002,
082019003,
082019004,
082019005,
082019006,
082019007,
082020001,
082020002,
082020003,Primary
082020004,Primary
082020005,Primary
082020006,Primary
082020007,
082020008,
082020009,
083001001,Secondary
083001002,Secondary
083001003,
083002001,Secondary
083002002,Primary
083002003,Secondary
083002004,Secondary
083002005,Secondary
083002006,Primary
083003001,Primary
083003002,
083003003,Primary
083003004,
083003005,Secondary
083003006,Secondary
083003007,Secondary
083003008,
083004001,Primary
083004002,Primary
083004003,Secondary
083004004,Secondary
083004005,Secondary
083004006,Secondary
083004007,
083004008,
083005001,Secondary
083005002,Primary
083005003,Primary
083005004,Primary
083005005,Primary
083006001,Secondary
083006002,Primary
083006003,Secondary
083006004,Primary
083006005,Primary
083006006,Primary
083006007,Primary
083007001,Primary
083007002,Primary
083007003,Primary
083007004,Primary
083007005,Preschool/kindergarten
083007006,
083008001,Secondary
083008002,Secondary
083008003,
083008004,
083009001,Secondary
083009002,Primary
083009003,Secondary
083009004,Primary
083009005,Primary
083010001,Secondary
083010002,Primary
083010003,Primary
083010004,Primary
083011001,Primary
083011002,
083011003,Primary
083012001,Primary
083012002,Primary
083012003,Secondary
083012004,Secondary
083012005,Primary
083012006,
083013001,Secondary
083013002,Secondary
083013003,Primary
083013004,
083013005,Primary
083013006,
083014001,Primary
083014002,Primary
083014003,Primary
083014004,Secondary
083014005,Secondary
083014006,Primary
083015001,Secondary
083015002,Primary
083015003,Primary
083015004,Primary
083015005,Primary
083015006,
083016001,Primary
083016002,Secondary
083016003,Primary
083016004,Primary
083016005,Preschool/kindergarten
083016006,
083017001,Primary
083017002,Primary
083017003,Primary
083018001,Primary
083018002,
083018003,Primary
083018004,Primary
083018005,Primary
083018006,Primary
083019001,Secondary
083019002,Primary
083019003,
083019004,
083020001,Secondary
083020002,Primary
083020003,Primary
084001001,Primary
084001002,
084001003,
084001004,
084001005,Primary
084001006,Primary
084001007,Primary
084001008,Primary
084001009,Preschool/kindergarten
084002001,Primary
084002002,
084002003,
084002004,
084003001,Primary
084003002,
084003003,
084003004,
084004001,
084004002,
084004003,
084004004,
084004005,Primary
084004006,Primary
084004007,Primary
084004008,
084004009,
084005001,Primary
084005002,
084005003,Primary
084005004,Primary
084005005,
084005006,
084005007,
084005008,
084006001,Primary
084006002,
084006003,Primary
084006004,
084006005,Preschool/kindergarten
084006006,
084006007,
084007001,Primary
084007002,
084007003,Primary
084007004,
084007005,Primary
084007006,Preschool/kindergarten
084007007,
084007008,
084008001,
084008002,
084008003,Primary
084008004,Primary
084008005,Primary
084008006,
084008007,
084008008,
084008009,
084009001,Primary
084009002,
084009003,Primary
084009004,Preschool/kindergarten
084010001,Primary
084010002,
084010003,Primary
084010004,
084010005,
084010006,Primary
084011001,
084011002,
084011003,
084011004,Primary
084011005,Primary
084011006,
084011007,
084011008,
084011009,
084012001,Primary
084012002,
084012003,Primary
084012004,
084013001,
084013002,
084013003,
084013004,
084013005,Primary
084013006,Primary
084013007,
084013008,
084013009,
084013010,
084013011,
084014001,
084014002,
084014003,Primary
084015001,
084015002,Primary
084015003,
084015004,
084015005,
084015006,Primary
084015007,
084015008,
084016001,
084016002,
084016003,Primary
084016004,
084016005,Preschool/kindergarten
084016006,
084017001,Primary
084017002,
084018001,
084018002,
084018003,Primary
084018004,
084018005,
084018006,Primary
084018007,Primary
084018008,Primary
084018009,Primary
084018010,
084018011,
084019001,
084019002,
084019003,
084019004,
084019005,Primary
084019006,Primary
084019007,
084019008,
084019009,
084020001,
084020002,
084020003,Primary
084020004,Primary
084020005,Preschool/kindergarten
084020006,
084020007,Primary
085001001,Secondary
085001002,Primary
085001003,Secondary
085002001,Secondary
085002002,Secondary
085002003,Secondary
085002004,Secondary
085002005,Secondary
085002006,Secondary
085002007,Secondary
085003001,Secondary
085003002,Secondary
085003003,Secondary
085003004,Secondary
085003005,
085003006,Secondary
085003007,
085004001,Secondary
085004002,Secondary
085004003,
085005001,Secondary
085005002,Primary
085005003,
085005004,
085006001,Secondary
085006002,Primary
085006003,
085007001,Secondary
085007002,Primary
085007003,Primary
085007004,Secondary
085007005,
085007006,
085008001,Secondary
085008002,Secondary
085008003,Secondary
085008004,Secondary
085008005,Secondary
085008006,Secondary
085008007,Secondary
085009001,Secondary
085009002,Primary
085009003,Primary
085009004,Preschool/kindergarten
085010001,Primary
085010002,Secondary
085010003,Primary
085010004,Primary
085011001,Secondary
085011002,Primary
085011003,Secondary
085011004,Primary
085011005,Primary
085011006,Primary
085011007,Preschool/kindergarten
085012001,Secondary
085012002,
085012003,Primary
085012004,Secondary
085012005,Primary
085012006,Primary
085012007,Primary
085013001,Secondary
085013002,Secondary
085013003,Preschool/kindergarten
085013004,Preschool/kindergarten
085013005,
085014001,Secondary
085014002,Primary
085014003,Secondary
085014004,Primary
085015001,Secondary
085015002,
085015003,Primary
085015004,Preschool/kindergarten
085015005,
085015006,
085016001,Secondary
085016002,Primary
085016003,Preschool/kindergarten
085016004,Preschool/kindergarten
085016005,
085016006,
085017001,Secondary
085017002,Primary
085017003,
085018001,Secondary
085018002,Primary
085018003,Primary
085018004,Preschool/kindergarten
085018005,Preschool/kindergarten
085018006,
085019001,Secondary
085019002,Primary
085019003,
085020001,Secondary
085020002,Secondary
086001001,
086001002,
086001003,Primary
086001004,Primary
086001005,Primary
086001006,Preschool/kindergarten
086001007,
086002001,Primary
086002002,
086002003,Secondary
086002004,Primary
086002005,Preschool/kindergarten
086002006,
086003001,
086003002,
086003003,
086003004,
086004001,Primary
086004002,Primary
086004003,Preschool/kindergarten
086004004,
086004005,
086004006,
086005001,
086005002,
086005003,Primary
086005004,
086005005,
086005006,
086006001,Primary
086006002,Primary
086006003,
086006004,Primary
086006005,Primary
086006006,
086006007,
086006008,
086006009,
086006010,
086007001,Primary
086007002,
086007003,Primary
086007004,Primary
086007005,
086007006,
086008001,Primary
086008002,
086008003,Primary
086008004,
086008005,Secondary
086008006,
086008007,Primary
086008008,
086008009,
086008010,
086008011,
086008012,
086008013,
086008014,
086009001,Secondary
086009002,
086009003,
086009004,Primary
086009005,Primary
086009006,Primary
086009007,
086009008,
086010001,
086010002,Primary
086010003,
086010004,
086010005,Primary
086010006,Primary
086011001,Primary
086011002,
086011003,Secondary
086011004,Secondary
086011005,Primary
086011006,Primary
086011007,Preschool/kindergarten
086011008,
086011009,
086011010,
086012001,
086012002,
086012003,Secondary
086012004,Primary
086012005,Secondary
086012006,Primary
086012007,Preschool/kindergarten
086012008,Preschool/kindergarten
086012009,
086013001,Primary
086013002,Primary
086013003,
086013004,Primary
086013005,Primary
086014001,Primary
086014002,
086014003,Secondary
086014004,Primary
086014005,Primary
086014006,Primary
086014007,Preschool/kindergarten
086014008,
086015001,Primary
086015002,Primary
086015003,
086015004,
086015005,
086015006,
086015007,
086016001,Primary
086016002,
086016003,Primary
086016004,Primary
086016005,Primary
086016006,Primary
086016007,
086017001,Primary
086017002,Primary
086017003,Primary
086017004,Primary
086017005,Primary
086017006,
086018001,
086018002,
086018003,Primary
086018004,Primary
086018005,Primary
086018006,
086018007,
086018008,
086019001,Primary
086019002,Primary
086019003,
086019004,
086019005,
086019006,
086020001,Primary
086020002,
086020003,
086020004,
086020005,
086020006,
087001001,
087001002,
087001003,Primary
087001004,Primary
087001005,Primary
087001006,Preschool/kindergarten
087001007,
087001008,
087002001,Primary
087002002,Primary
087002003,
087002004,
087002005,
087003001,Primary
087003002,
087003003,
087003004,Primary
087004001,Primary
087004002,
087004003,Primary
087004004,Primary
087004005,
087005001,Primary
087005002,
087005003,Primary
087005004,
087005005,
087006001,Primary
087006002,Primary
087006003,Preschool/kindergarten
087006004,
087006005,
087007001,Primary
087007002,Primary
087007003,Primary
087007004,
087007005,Primary
087007006,Primary
087007007,
087008001,Primary
087008002,
087008003,Primary
087008004,
087008005,Primary
087008006,Primary
087008007,
087009001,Primary
087009002,
087009003,Primary
087009004,
087009005,
087009006,
087010001,Primary
087010002,Primary
087010003,
087010004,
087010005,
087010006,
087010007,
087011001,Primary
087011002,
087011003,Primary
087011004,Primary
087011005,Secondary
087011006,
087011007,Primary
087011008,Primary
087011009,Primary
087011010,
087011011,
087012001,Primary
087012002,
087012003,
087012004,
087013001,
087013002,
087013003,
087013004,Primary
087013005,Primary
087013006,Primary
087013007,
087013008,
087014001,Primary
087014002,Primary
087014003,
087015001,Primary
087015002,
087015003,
087015004,
087015005,
087016001,Primary
087016002,Primary
087016003,
087016004,
087016005,
087017001,Primary
087017002,Primary
087017003,Primary
087017004,Primary
087017005,
087018001,Primary
087018002,
087018003,
087018004,
087019001,
087019002,
087019003,Primary
087019004,Primary
087019005,
087019006,Primary
087019007,Primary
087019008,Primary
087019009,Primary
087019010,Primary
087020001,
087020002,
087020003,Primary
088001001,Primary
088001002,Primary
088001003,Primary
088001004,Primary
088001005,
088002001,Primary
088002002,
088002003,Primary
088002004,Primary
088002005,Primary
088002006,
088003001,Secondary
088003002,
088003003,
088003004,Secondary
088003005,Primary
088003006,Primary
088003007,Primary
088004001,Primary
088004002,
088004003,
088004004,
088004005,Primary
088004006,Primary
088004007,
088005001,Primary
088005002,
088005003,Secondary
088005004,Primary
088006001,
088006002,Primary
088007001,Primary
088007002,Non-standard curriculum
088007003,Secondary
088007004,Secondary
088007005,Primary
088007006,Preschool/kindergarten
088008001,Primary
088008002,
088008003,Primary
088008004,Primary
088008005,Secondary
088008006,Secondary
088008007,Primary
088008008,Preschool/kindergarten
088008009,
088009001,
088009002,Secondary
088009003,Primary
088009004,Primary
088009005,Primary
088009006,
088010001,
088010002,
088010003,Primary
088010004,Primary
088010005,Primary
088010006,
088010007,
088011001,
088011002,Secondary
088011003,Secondary
088012001,Secondary
088012002,
088012003,Secondary
088012004,Primary
088012005,Secondary
088013001,Secondary
088013002,Primary
088013003,
088013004,Preschool/kindergarten
088013005,
088013006,
088014001,
088014002,Primary
088015001,
088015002,
088015003,
088015004,
088015005,Primary
088015006,Primary
088015007,Preschool/kindergarten
088015008,
088016001,Primary
088016002,Primary
088016003,
088016004,
088017001,Secondary
088017002,Secondary
088017003,Preschool/kindergarten
088017004,
088018001,Primary
088018002,
088018003,Primary
088019001,Primary
088019002,
088019003,
088019004,Primary
088019005,
088019006,
088019007,
088019008,
088020001,Primary
088020002,
088020003,Secondary
088020004,Primary
088020005,
088020006,Primary
088020007,Preschool/kindergarten
088020008,Preschool/kindergarten
089001001,
089001002,
089001003,
089001004,Secondary
089001005,
089001006,Primary
089001007,Primary
089001008,
089002001,Primary
089002002,
089002003,
089002004,
089002005,Primary
089002006,Primary
089002007,Primary
089002008,
089002009,
089002010,
089003001,
089003002,
089003003,Primary
089003004,
089003005,Primary
089003006,
089003007,
089003008,
089004001,
089004002,
089004003,Primary
089004004,
089004005,
089004006,
089004007,Primary
089004008,Primary
089004009,
089004010,
089004011,
089005001,Primary
089005002,
089005003,
089005004,Primary
089005005,
089005006,
089005007,
089006001,
089006002,
089006003,Preschool/kindergarten
089006004,
089006005,
089007001,Primary
089007002,
089007003,Secondary
089007004,Primary
089007005,Primary
089007006,Preschool/kindergarten
089007007,
089007008,
089007009,
089008001,Primary
089008002,Primary
089008003,
089008004,
089009001,
089009002,Primary
089009003,Primary
089009004,Primary
089009005,Preschool/kindergarten
089009006,
089009007,
089010001,Secondary
089010002,
089010003,
089011001,Secondary
089011002,Primary
089011003,
089011004,Primary
089011005,Primary
089011006,
089011007,
089011008,
089012001,
089012002,
089012003,
089012004,
089012005,
089012006,
089013001,
089013002,
089013003,
089013004,
089013005,
089014001,
089014002,
089014003,Primary
089014004,
089015001,Secondary
089015002,Primary
089015003,Primary
089015004,
089015005,
089015006,
089015007,
089015008,
089016001,
089016002,
089016003,Secondary
089016004,Primary
089016005,Preschool/kindergarten
089016006,Preschool/kindergarten
089016007,
089017001,
089017002,
089017003,Primary
089017004,Preschool/kindergarten
089017005,
089017006,
089018001,
089018002,
089018003,Primary
089018004,Preschool/kindergarten
089018005,
089019001,Secondary
089019002,
089019003,
089019004,
089019005,
089020001,Primary
089020002,
089020003,
089020004,
089020005,
090001001,Primary
090001002,Primary
090001003,Primary
090001004,Primary
090001005,
090001006,
090002001,Secondary
090002002,Secondary
090002003,Secondary
090002004,Primary
090002005,Primary
090002006,Primary
090002007,
090003001,
090003002,
090003003,
090003004,Primary
090003005,Primary
090004001,Primary
090004002,
090004003,Primary
090004004,Primary
090005001,
090005002,
090005003,Primary
090005004,Primary
090005005,Primary
090005006,Primary
090005007,Preschool/kindergarten
090005008,Preschool/kindergarten
090005009,
090005010,
090005011,
090006001,Secondary
090006002,Secondary
090006003,Primary
090006004,Primary
090006005,Primary
090006006,
090007001,Secondary
090007002,Secondary
090007003,Secondary
090007004,Primary
090007005,Preschool/kindergarten
090007006,Secondary
090007007,Primary
090007008,
090008001,Primary
090008002,Primary
090008003,Primary
090008004,
090009001,Primary
090009002,Primary
090009003,Primary
090009004,Primary
090009005,Preschool/kindergarten
090009006,
090009007,
090009008,
090010001,
090010002,
090010003,Primary
090010004,Primary
090010005,Primary
090010006,Primary
090010007,Preschool/kindergarten
090010008,
090011001,
090011002,
090011003,Primary
090011004,
090011005,
090011006,
090011007,
090012001,
090012002,Primary
090012003,Primary
090012004,Primary
090012005,Primary
090012006,
090012007,
090013001,Primary
090013002,Primary
090013003,
090013004,
090013005,Primary
090014001,Secondary
090014002,Primary
090014003,Primary
090014004,
090014005,Secondary
090014006,Primary
090014007,Primary
090014008,Preschool/kindergarten
090014009,
090015001,
090015002,Primary
090015003,Primary
090015004,Primary
090015005,
090016001,
090016002,Primary
090016003,
090016004,Preschool/kindergarten
090016005,Preschool/kindergarten
090016006,
090017001,Primary
090017002,Primary
090017003,Primary
090017004,Primary
090017005,Primary
090017006,
090017007,
090017008,
090018001,Primary
090018002,Primary
090018003,
090019001,Primary
090019002,
090019003,
090019004,
090020001,Secondary
090020002,Primary
090020003,Primary
090020004,Primary
090020005,Primary
090020006,Primary
090020007,Primary
090020008,
091001001,Primary
091001002,Primary
091001003,Primary
091001004,
091001005,
091002001,Secondary
091002002,Primary
091002003,Primary
091002004,
091003001,Secondary
091003002,Secondary
091003003,
091003004,
091004001,Primary
091004002,Primary
091004003,Primary
091004004,Primary
091004005,Primary
091004006,
091005001,Primary
091005002,
091005003,Primary
091005004,Primary
091005005,
091005006,Primary
091005007,Primary
091005008,
091006001,Secondary
091006002,Primary
091006003,Primary
091006004,Primary
091006005,
091007001,Primary
091007002,Primary
091007003,Secondary
091007004,Primary
091007005,
091007006,
091007007,
091008001,Primary
091008002,
091008003,
091008004,
091008005,Primary
091008006,Primary
091008007,Preschool/kindergarten
091008008,
091008009,
091009001,Secondary
091009002,
091009003,Primary
091009004,Primary
091009005,Primary
091009006,Primary
091009007,
091010001,Secondary
091010002,Primary
091010003,Primary
091010004,
091011001,Primary
091011002,
091011003,Primary
091011004,Primary
091011005,
091012001,Primary
091012002,Primary
091012003,Primary
091012004,Primary
091012005,Primary
091012006,
091013001,Primary
091013002,
091013003,Primary
091013004,
091014001,Primary
091014002,
091014003,Primary
091014004,Primary
091014005,Primary
091014006,
091015001,Primary
091015002,Primary
091015003,
091015004,
091015005,
091015006,
091016001,Secondary
091016002,
091016003,Primary
091016004,Primary
091016005,
091016006,
091016007,
091017001,Secondary
091017002,Primary
091017003,Primary
091017004,Preschool/kindergarten
091018001,Primary
091018002,Primary
091018003,Primary
091018004,Primary
091018005,Preschool/kindergarten
091018006,
091019001,Secondary
091019002,Primary
091019003,Primary
091019004,Primary
091019005,Primary
091019006,Primary
091019007,
091019008,
091019009,
091020001,Secondary
091020002,Secondary
091020003,
092001001,Primary
092001002,
092001003,Secondary
092001004,
092001005,
092001006,
092001007,
092001008,
092002001,Primary
092002002,
092002003,Primary
092002004,Primary
092002005,
092002006,
092002007,
092003001,Primary
092003002,
092003003,Primary
092003004,Primary
092003005,Primary
092003006,
092004001,Primary
092004002,Primary
092004003,Primary
092004004,
092004005,
092004006,
092005001,Secondary
092005002,
092005003,Primary
092005004,Primary
092005005,
092005006,
092006001,Primary
092006002,
092006003,Secondary
092006004,Primary
092006005,Primary
092006006,
092007001,
092007002,
092007003,Primary
092007004,Primary
092007005,
092008001,Secondary
092008002,
092008003,Secondary
092008004,Primary
092009001,Secondary
092009002,Non-standard curriculum
092009003,
092009004,
092010001,Secondary
092010002,
092010003,Primary
092010004,
092010005,
092011001,Secondary
092011002,Primary
092011003,Primary
092011004,Primary
092011005,Primary
092011006,
092012001,Primary
092012002,Primary
092012003,Primary
092012004,Primary
092012005,
092012006,
092012007,
092012008,
092013001,Secondary
092013002,Primary
092013003,Primary
092013004,Primary
092013005,
092013006,Primary
092013007,
092013008,
092013009,
092013010,
092014001,Primary
092014002,Primary
092014003,Primary
092014004,Primary
092014005,Primary
092014006,Primary
092014007,
092014008,
092015001,
092015002,
092015003,Primary
092015004,Primary
092015005,Primary
092015006,Primary
092015007,Primary
092015008,Primary
092015009,
092015010,
092016001,Primary
092016002,
092017001,Primary
092017002,Primary
092017003,Primary
092017004,
092017005,
092017006,Primary
092017007,
092017008,
092018001,Primary
092018002,Primary
092018003,Primary
092018004,Primary
092018005,
092018006,
092018007,
092019001,Primary
092019002,
092019003,
092019004,
092020001,
092020002,
092020003,Primary
092020004,Preschool/kindergarten
092020005,Preschool/kindergarten
092020006,Preschool/kindergarten
093001001,Primary
093001002,Primary
093001003,Secondary
093001004,Secondary
093001005,Secondary
093001006,Secondary
093001007,Primary
093001008,Primary
093002001,Secondary
093002002,Primary
093002003,Secondary
093002004,Secondary
093002005,Secondary
093002006,Primary
093003001,Primary
093003002,
093003003,Secondary
093003004,
093004001,Secondary
093004002,Primary
093004003,Secondary
093004004,Primary
093004005,Primary
093004006,Primary
093005001,Primary
093005002,Secondary
093005003,Secondary
093005004,Primary
093005005,Primary
093005006,Preschool/kindergarten
093006001,Primary
093006002,
093006003,Secondary
093007001,Secondary
093007002,Secondary
093007003,Secondary
093007004,Primary
093007005,Primary
093007006,Preschool/kindergarten
093008001,Secondary
093008002,Secondary
093008003,Primary
093008004,Preschool/kindergarten
093008005,Preschool/kindergarten
093008006,
093008007,
093008008,Secondary
093009001,Primary
093009002,Primary
093009003,Secondary
093009004,Secondary
093009005,Secondary
093009006,Primary
093010001,Secondary
093010002,Secondary
093010003,
093011001,Secondary
093011002,Primary
093011003,Secondary
093011004,Secondary
093011005,Primary
093011006,
093012001,Primary
093012002,Secondary
093012003,Secondary
093012004,Primary
093012005,
093013001,Secondary
093013002,Secondary
093013003,Primary
093013004,Primary
093013005,Primary
093013006,Primary
093013007,Preschool/kindergarten
093014001,Primary
093014002,Primary
093014003,Non-standard curriculum
093014004,Secondary
093014005,Secondary
093014006,Primary
093014007,Primary
093015001,Non-standard curriculum
093015002,Non-standard curriculum
093015003,Secondary
093015004,Secondary
093015005,Primary
093015006,Secondary
093015007,
093015008,
093015009,
093016001,Primary
093016002,Primary
093016003,Primary
093016004,Primary
093017001,Primary
093017002,Primary
093017003,Primary
093017004,Preschool/kindergarten
093018001,Primary
093018002,Secondary
093018003,Secondary
093018004,Primary
093018005,Primary
093018006,Preschool/kindergarten
093019001,Secondary
093019002,Primary
093019003,Secondary
093019004,Primary
093019005,Secondary
093019006,Primary
093019007,Secondary
093019008,Primary
093020001,Primary
093020002,Primary
093020003,Preschool/kindergarten
093020004,Preschool/kindergarten
094001001,
094001002,
094001003,Primary
094001004,Primary
094001005,Primary
094001006,
094001007,
094001008,
094001009,
094002001,Primary
094002002,
094002003,Secondary
094002004,Secondary
094002005,Primary
094002006,Primary
094002007,Primary
094002008,Preschool/kindergarten
094002009,
094002010,
094002011,
094004001,Primary
094004002,
094004003,Secondary
094004004,Primary
094004005,Primary
094004006,Primary
094004007,
094005001,
094005002,
094005003,
094005004,Primary
094005005,Primary
094005006,
094005007,
094005008,
094006001,Primary
094006002,
094006003,Secondary
094006004,Primary
094006005,Primary
094006006,
094006007,
094006008,
094008001,Primary
094008002,Primary
094008003,Primary
094008004,
094008005,Primary
094008006,
094008007,Primary
094008008,Primary
094008009,Primary
094008010,Primary
094008011,
094008012,
094008013,
094008014,
094008015,
094009001,
094009002,Primary
094009003,
094010001,
094010002,
094010003,
094010004,
094010005,
094011001,Primary
094011002,
094011003,Primary
094011004,
094011005,
094012001,Primary
094012002,
094012003,Preschool/kindergarten
094013001,Primary
094013002,
094013003,
094013004,Secondary
094013005,Primary
094013006,Preschool/kindergarten
094013007,
094013008,
094013009,
094014001,Primary
094014002,Primary
094014003,
094015001,Preschool/kindergarten
094015002,
094015003,Secondary
094015004,Secondary
094015005,Primary
094015006,Primary
094016001,
094016002,
094016003,Primary
094016004,Preschool/kindergarten
094016005,
094016006,
094016007,
094016008,
094017001,Primary
094017002,Primary
094017003,Primary
094018001,Primary
094018002,
094018003,
094018004,Primary
094018005,
094018006,
094018007,
094018008,
094018009,
094018010,
094019001,Primary
094019002,
094019003,
094019004,Preschool/kindergarten
094019005,
094019006,
094020001,
094020002,
094020003,
094020004,
095001001,Secondary
095001002,Secondary
095001003,Primary
095001004,
095002001,Secondary
095002002,Secondary
095002003,Secondary
095003001,Secondary
095003002,Secondary
095003003,Secondary
095003004,Secondary
095004001,Primary
095004002,Secondary
095004003,Secondary
095004004,Secondary
095004005,Primary
095005001,Primary
095006001,Secondary
095006002,Secondary
095006003,Secondary
095006004,Secondary
095006005,Secondary
095007001,Secondary
095007002,Primary
095007003,Secondary
095007004,Primary
095007005,Secondary
095009001,Secondary
095009002,Secondary
095009003,Secondary
095009004,Secondary
